Domain,Registrar,Creation_Date,Update_Date,SSL_Issuer,SSL_TTL,IPv4_Num,NumOfIPs,SPF,MX,DKIM,DMARC,AS,HTTP_Status,Server,Entropy,Vowel_Ratio,Consonant_Ratio,Numerical_Ratio,Special_Char_Ratio,Vowel_Sequence,Consonant_Sequence,Numerical_Sequence,Special_Char_Sequence,Is_Unicode,Levenshtein_Distance,Contains_Blacklisted,Last_is_sk,Location,Class
smartmallsk.sk,Gransy s.r.o.,3.0,3.0,Let's Encrypt,45,1296984067,1,1,1,1,1,15685,500,None,2.9,0.14,0.79,0.0,0.0,1,4,0,0,False,13,False,True,Czechia,1
analyzavlasov.sk,DigiSys Web Services s.r.o.,4.0,3.0,Let's Encrypt,86,621391804,1,1,1,0,0,51013,200,openresty,3.12,0.38,0.56,0.0,0.0,1,2,0,0,False,15,False,False,Slovakia,0
trapstar.sk,Gransy s.r.o.,4.0,3.0,Let's Encrypt,35,3304449540,1,0,0,0,0,58065,200,Apache,2.73,0.18,0.73,0.0,0.0,1,3,0,0,False,10,False,False,Germany,1
hoodrich-sk.sk,Gransy s.r.o.,3.0,3.0,Google Trust Services,44,1746214646,2,0,0,0,0,13335,200,cloudflare,3.24,0.21,0.64,0.0,0.07,2,2,0,1,False,13,False,True,Canada,1
quiksilver-europe.sk,MarkMonitor International Limited,4.0,3.0,None,0,52529952,1,0,0,0,0,16509,200,cloudflare,3.58,0.4,0.5,0.0,0.05,2,2,0,1,False,19,True,False,Canada,1
babplus.sk,"INTERNET CZ, a.s.",4.0,3.0,None,0,1359135408,1,0,1,0,0,24806,200,Microsoft-IIS/10.0,2.92,0.2,0.7,0.0,0.0,1,3,0,0,False,9,False,False,Czechia,0
hrinova.sk,"INTERNET CZ, a.s.",4.0,1.0,Let's Encrypt,59,1482057225,1,1,1,0,0,39392,200,Microsoft-IIS/8.5,3.32,0.3,0.6,0.0,0.0,1,2,0,0,False,9,False,False,Czechia,0
berec.sk,EXO TECHNOLOGIES spol. s r.o.,4.0,3.0,Let's Encrypt,36,1559297294,1,1,1,0,0,29405,200,None,2.75,0.25,0.62,0.0,0.0,1,2,0,0,False,7,False,False,Slovakia,0
doprace.sk,Websupport s.r.o.,4.0,1.0,None,61,621391804,1,1,1,0,0,51013,200,openresty,3.32,0.3,0.6,0.0,0.0,1,2,0,0,False,9,False,False,Slovakia,0
balon-party.sk,Websupport s.r.o.,4.0,1.0,Google Trust Services,46,1746210892,2,1,1,0,0,13335,200,cloudflare,3.66,0.29,0.57,0.0,0.07,1,2,0,1,False,13,False,False,Canada,0
oroglass.sk,Websupport s.r.o.,4.0,3.0,Let's Encrypt,23,621391803,1,1,1,0,0,51013,200,openresty,2.85,0.27,0.64,0.0,0.0,1,2,0,0,False,10,False,False,Slovakia,0
ellesseslovensko.sk,Gransy s.r.o.,3.0,3.0,Google Trust Services,44,2890120014,2,0,0,0,0,13335,403,cloudflare,2.76,0.32,0.63,0.0,0.0,1,3,0,0,False,18,True,False,Canada,1
salomonoutlet.sk,Gransy s.r.o.,4.0,3.0,Let's Encrypt,50,2665349651,1,0,0,0,0,63119,200,Apache,3.33,0.38,0.56,0.0,0.0,2,2,0,0,False,15,True,False,United States,1
pzs-balsam.sk,Speedweb s. r. o.,4.0,3.0,Let's Encrypt,74,1833606499,1,1,1,1,1,29405,200,nginx,3.18,0.15,0.69,0.0,0.08,1,3,0,1,False,12,False,False,Slovakia,0
intimissimisk.sk,Gransy s.r.o.,3.0,3.0,Google Trust Services,48,1746219009,7,0,0,0,0,13335,200,cloudflare,2.52,0.31,0.62,0.0,0.0,1,2,0,0,False,15,False,True,Canada,1
bastions.sk,Peter Kukučka - DATALOGIC,4.0,3.0,None,61,621391804,1,1,1,0,0,51013,200,openresty,3.03,0.27,0.64,0.0,0.0,2,2,0,0,False,10,False,False,Slovakia,0
hotel-preveza.sk,Websupport s.r.o.,4.0,3.0,Let's Encrypt,80,621391797,1,1,1,0,0,51013,200,openresty,3.7,0.31,0.56,0.0,0.06,1,2,0,1,False,15,False,False,Slovakia,0
brwsro.sk,Websupport s.r.o.,4.0,3.0,Let's Encrypt,73,621391773,1,1,1,0,0,51013,200,openresty,2.73,0.11,0.78,0.0,0.0,1,5,0,0,False,8,False,False,Slovakia,0
bauen.sk,Websupport s.r.o.,4.0,3.0,Let's Encrypt,71,621391803,1,1,1,0,0,51013,200,openresty,3.0,0.38,0.5,0.0,0.0,3,2,0,0,False,7,False,False,Slovakia,0
hoteltaxis.sk,Websupport s.r.o.,4.0,3.0,Let's Encrypt,86,621391749,1,1,1,0,0,51013,200,openresty,3.39,0.31,0.62,0.0,0.0,1,2,0,0,False,12,False,False,Slovakia,0
sachticka.sk,"Webglobe, a.s.",4.0,3.0,Let's Encrypt,46,3283482638,1,1,1,1,1,48689,200,nginx,2.92,0.25,0.67,0.0,0.0,1,3,0,0,False,11,False,False,Slovakia,0
palladiumsk.sk,"WebHouse, s.r.o.",4.0,1.0,Google Trust Services,85,1746231297,7,0,0,0,0,13335,403,cloudflare,3.24,0.29,0.64,0.0,0.0,2,3,0,0,False,13,False,True,Canada,1
tomsslovensko.sk,"WebHouse, s.r.o.",3.0,3.0,Google Trust Services,42,1746223149,2,0,0,0,0,13335,403,cloudflare,3.08,0.25,0.69,0.0,0.0,1,4,0,0,False,15,True,False,Canada,1
bjklima.sk,"WebHouse, s.r.o.",4.0,3.0,None,41,621390515,1,1,1,0,1,51013,200,nginx/1.14.2,3.12,0.2,0.7,0.0,0.0,1,4,0,0,False,9,False,False,Slovakia,0
financnasprava.sk,DataCentrum,4.0,2.0,DigiCert Inc,334,3254847026,1,1,1,0,1,30898,200,None,3.22,0.29,0.65,0.0,0.0,1,3,0,0,False,16,False,False,Slovakia,0
beautyesthetic.sk,Gransy s.r.o.,4.0,3.0,Let's Encrypt,15,1389365068,1,1,1,1,1,15685,200,Apache,3.41,0.41,0.53,0.0,0.0,3,3,0,0,False,16,False,False,Czechia,0
zeliezovce.sk,"INTERNET CZ, a.s.",4.0,3.0,Let's Encrypt,67,1482057220,1,1,1,0,0,39392,200,Microsoft-IIS/8.5,3.18,0.38,0.54,0.0,0.0,2,2,0,0,False,12,False,False,Czechia,0
levi.sk,MarkMonitor International Limited,4.0,4.0,Let's Encrypt,60,2649124802,1,1,1,0,1,14061,200,xxxxxx,2.81,0.29,0.57,0.0,0.0,1,2,0,0,False,6,False,False,Germany,0
kupelehs.sk,"Webglobe, a.s.",4.0,3.0,DigiCert Inc,345,3283482788,1,1,1,1,1,48689,200,nginx,2.91,0.27,0.64,0.0,0.0,1,2,0,0,False,10,True,False,Slovakia,0
babybazar.sk,"Platon Technologies, s.r.o.",4.0,3.0,Let's Encrypt,82,3108161579,1,1,1,1,1,201702,200,gws,2.79,0.33,0.58,0.0,0.0,1,2,0,0,False,11,False,False,Slovakia,0
gabriela.sk,"INTERNET CZ, a.s.",4.0,3.0,Actalis S.p.A.,201,1359135473,1,0,1,0,0,24806,200,Apache,3.28,0.36,0.55,0.0,0.0,2,2,0,0,False,10,False,False,Czechia,0
dopeslovensko.sk,Gransy s.r.o.,3.0,3.0,Google Trust Services,67,1746231297,7,0,0,0,0,13335,200,cloudflare,3.16,0.31,0.62,0.0,0.0,1,3,0,0,False,15,True,False,Canada,1
portalvs.sk,"Webglobe, a.s.",4.0,3.0,Sectigo Limited,115,3265266789,1,1,1,0,0,2607,200,nginx,3.28,0.18,0.73,0.0,0.0,1,3,0,0,False,10,False,False,Slovakia,0
refresher.sk,Websupport s.r.o.,4.0,2.0,Google Trust Services,52,1746538204,3,1,1,0,1,13335,200,cloudflare,2.63,0.25,0.67,0.0,0.0,1,2,0,0,False,11,False,False,Canada,0
bms-trans.sk,Websupport s.r.o.,4.0,3.0,None,61,621391803,1,1,1,0,0,51013,200,openresty,3.19,0.08,0.75,0.0,0.08,1,3,0,1,False,11,False,False,Slovakia,0
geoxbratislava.sk,Key-Systems GmbH,4.0,2.0,ZeroSSL,35,3304374658,1,0,0,0,0,58065,403,nginx,3.69,0.35,0.59,0.0,0.0,2,3,0,0,False,16,True,False,Finland,1
zdravehuby.sk,"ACTIVE 24, s.r.o.",4.0,3.0,Let's Encrypt,35,1360995606,1,1,1,0,1,24971,200,openresty,3.7,0.31,0.62,0.0,0.0,1,3,0,0,False,12,False,False,Czechia,0
barbo.sk,"WebHouse, s.r.o.",4.0,3.0,Let's Encrypt,29,786818608,1,1,1,0,1,29405,200,Apache,2.75,0.25,0.62,0.0,0.0,1,2,0,0,False,7,False,False,Slovakia,0
balonovysen.sk,"Webglobe, a.s.",4.0,2.0,Let's Encrypt,83,3283482660,1,1,1,1,1,48689,200,nginx,3.38,0.36,0.57,0.0,0.0,1,2,0,0,False,13,False,False,Slovakia,0
znalecbratislava.sk,"ACTIVE 24, s.r.o.",4.0,3.0,Let's Encrypt,65,521079357,1,0,1,0,0,25234,200,nginx,3.62,0.32,0.63,0.0,0.0,1,3,0,0,False,18,True,False,Czechia,1
nikejordanssk.sk,Gransy s.r.o.,4.0,3.0,Let's Encrypt,55,2783402845,1,0,0,0,0,58065,200,Apache,3.28,0.25,0.69,0.0,0.0,1,4,0,0,False,15,False,True,France,1
gov.sk,Národná agentúra pre sieťové a elektronické služby,4.0,3.0,None,84,3274817474,1,1,1,0,1,25373,200,None,2.58,0.17,0.67,0.0,0.0,1,2,0,0,False,5,False,False,Slovakia,0
tedbakersk.sk,Gransy s.r.o.,3.0,3.0,Google Trust Services,88,1746212879,2,0,0,0,0,13335,200,cloudflare,3.03,0.23,0.69,0.0,0.0,1,3,0,0,False,12,False,True,Canada,1
reality.b4.sk,"Webglobe, a.s.",4.0,3.0,None,22,3560513691,1,1,1,1,1,48689,200,nginx,3.55,0.31,0.46,0.08,0.0,2,2,1,0,False,12,False,False,Slovakia,0
basetoold.sk,Gransy s.r.o.,4.0,2.0,Let's Encrypt,62,1542460480,1,1,1,0,0,59939,200,Apache/2,3.25,0.33,0.58,0.0,0.0,2,2,0,0,False,11,False,False,The Netherlands,1
coolfoun.sk,"ACTIVE 24, s.r.o.",4.0,3.0,Let's Encrypt,62,1360995606,1,1,1,0,1,24971,200,openresty,3.03,0.36,0.55,0.0,0.0,2,2,0,0,False,10,False,False,Czechia,0
babynabytek.sk,Seonet Multimedia s.r.o.,4.0,3.0,Let's Encrypt,43,3107705069,1,1,1,0,1,43541,200,nginx,3.04,0.36,0.57,0.0,0.0,1,2,0,0,False,13,False,False,Czechia,0
bauholz.sk,"Webglobe, a.s.",4.0,1.0,Let's Encrypt,69,3283483190,1,1,1,0,1,48689,200,nginx,3.32,0.3,0.6,0.0,0.0,2,2,0,0,False,9,False,False,Slovakia,0
123podnikanie.sk,Gransy s.r.o.,3.0,3.0,Google Trust Services,47,2890126363,2,0,0,0,0,13335,200,cloudflare,3.62,0.31,0.44,0.19,0.0,2,2,3,0,False,15,False,False,Canada,1
pangaiabratislava.sk,Key-Systems GmbH,4.0,1.0,ZeroSSL,47,3301230112,1,0,0,0,0,41564,403,Apache/2,3.35,0.4,0.55,0.0,0.0,3,2,0,0,False,19,True,False,Ireland,1
kupele-bojnice.sk,Websupport s.r.o.,4.0,3.0,Let's Encrypt,36,773614574,1,1,1,0,0,197019,200,Apache,3.69,0.35,0.53,0.0,0.06,1,2,0,1,False,16,True,False,Czechia,0
bapetenisky.sk,Gransy s.r.o.,4.0,3.0,Let's Encrypt,43,3304405095,1,0,0,0,0,58065,200,Apache,3.38,0.36,0.57,0.0,0.0,1,2,0,0,False,13,True,False,Spain,1
fendibratislava.sk,NETIM,4.0,3.0,Let's Encrypt,54,3304375068,1,0,0,0,0,41564,403,Apache/2,3.68,0.33,0.61,0.0,0.0,1,2,0,0,False,17,True,False,Singapore,1
kasinozive.sk,Gransy s.r.o.,4.0,1.0,Let's Encrypt,83,1296984067,1,1,1,0,1,15685,200,Apache/2.4.25 (Debian),3.24,0.38,0.54,0.0,0.0,1,2,0,0,False,12,True,False,Czechia,1
stolarstvobalga.sk,"WebCreators, s. r. o.",4.0,3.0,Let's Encrypt,78,3248704927,1,1,1,1,1,29405,200,nginx,3.31,0.28,0.67,0.0,0.0,1,4,0,0,False,17,False,False,Slovakia,0
sobrance.sk,"WEBY GROUP, s.r.o.",4.0,3.0,Let's Encrypt,87,1383588041,1,0,1,0,1,5578,200,Apache,3.28,0.27,0.64,0.0,0.0,1,2,0,0,False,10,False,False,Slovakia,0
opalisko.sk,"WebHouse, s.r.o.",4.0,3.0,Let's Encrypt,39,1450111966,1,1,1,0,1,29405,200,Apache,2.91,0.36,0.55,0.0,0.0,1,2,0,0,False,10,False,False,Slovakia,0
nosicetazne.sk,Websupport s.r.o.,4.0,3.0,Let's Encrypt,51,3266727637,1,0,1,0,1,24806,200,nginx,3.38,0.36,0.57,0.0,0.0,1,2,0,0,False,13,False,False,Czechia,0
huntersk.sk,"WebHouse, s.r.o.",3.0,3.0,Google Trust Services,76,2890108901,2,0,0,0,0,13335,403,cloudflare,3.1,0.18,0.73,0.0,0.0,1,3,0,0,False,10,False,True,Canada,1
c-and-aslovensko.sk,Gransy s.r.o.,4.0,3.0,Let's Encrypt,51,2783395846,1,0,0,0,0,48950,200,Apache,3.47,0.26,0.58,0.0,0.11,1,3,0,1,False,18,True,False,Germany,1
eleganceshop.sk,"WebCreators, s. r. o.",4.0,3.0,Let's Encrypt,62,3248704796,1,1,1,1,1,29405,200,nginx,3.46,0.33,0.6,0.0,0.0,1,2,0,0,False,14,True,False,Slovakia,1
barriquepub.sk,SIXNET internet technologies s.r.o.,4.0,3.0,Let's Encrypt,30,1091927063,1,1,1,0,0,24940,200,Apache,3.38,0.36,0.57,0.0,0.0,2,2,0,0,False,13,False,False,Finland,0
mfsr.sk,DataCentrum,4.0,1.0,DigiCert Inc,297,1442354621,1,1,1,0,1,5578,200,None,2.52,0.0,0.86,0.0,0.0,0,4,0,0,False,6,False,False,Slovakia,0
crocsrx.sk,MarkMonitor International Limited,4.0,3.0,None,0,1572841524,1,0,0,0,0,NA,0,None,2.72,0.1,0.8,0.0,0.0,1,4,0,0,False,9,False,False,Poland,1
geoxsk.sk,Gransy s.r.o.,3.0,3.0,Let's Encrypt,73,2665349684,1,0,0,0,0,63119,200,Apache,2.73,0.22,0.67,0.0,0.0,2,3,0,0,False,8,False,True,United States,1
kamiktopanky.sk,Gransy s.r.o.,4.0,3.0,Let's Encrypt,69,1755316937,1,0,0,0,0,41564,200,Apache,3.24,0.33,0.6,0.0,0.0,1,2,0,0,False,14,True,False,United Kingdom,1
schollslovensko.sk,Gransy s.r.o.,3.0,3.0,Let's Encrypt,87,3304536020,1,0,0,0,0,41564,200,Apache,3.09,0.22,0.72,0.0,0.0,1,4,0,0,False,17,True,False,Canada,1
oncloudtenisky.sk,Gransy s.r.o.,4.0,3.0,Let's Encrypt,50,3304430048,1,0,0,0,0,41564,200,Apache,3.62,0.35,0.59,0.0,0.0,2,3,0,0,False,16,True,False,Slovakia,1
municiepreukrajinu.sk,"ACTIVE 24, s.r.o.",3.0,3.0,None,0,55122796,2,1,1,0,1,16509,404,openresty,3.56,0.43,0.52,0.0,0.0,2,2,0,0,False,20,False,False,Germany,1
skitelgart.sk,Websupport s.r.o.,4.0,2.0,Let's Encrypt,33,621391803,1,1,1,0,0,51013,200,openresty,3.24,0.23,0.69,0.0,0.0,1,2,0,0,False,12,False,False,Slovakia,0
badamcreative.sk,"Webglobe, a.s.",4.0,3.0,None,22,3645054484,1,1,1,1,1,5578,200,nginx,3.58,0.38,0.56,0.0,0.0,2,3,0,0,False,15,False,False,Slovakia,0
basetoolls.sk,Gransy s.r.o.,4.0,3.0,Let's Encrypt,62,1542460480,1,1,1,0,0,59939,200,nginx,3.03,0.31,0.62,0.0,0.0,2,3,0,0,False,12,False,False,The Netherlands,1
bemat.sk,"Webglobe, a.s.",4.0,3.0,Let's Encrypt,71,773613935,1,1,1,1,1,197019,200,Apache,3.0,0.25,0.62,0.0,0.0,1,2,0,0,False,7,False,False,Czechia,0
carharttwip.sk,Gransy s.r.o.,4.0,3.0,Let's Encrypt,55,2783418901,1,0,0,0,0,58065,200,Apache,3.38,0.21,0.71,0.0,0.0,1,4,0,0,False,13,False,False,United States,1
software-foundation.sk,Websupport s.r.o.,4.0,2.0,Let's Encrypt,36,621391749,1,1,1,0,0,51013,200,openresty,3.79,0.36,0.55,0.0,0.05,2,3,0,1,False,21,False,False,Slovakia,1
hotelvillabianca.sk,"IMAFEX, s.r.o.",4.0,1.0,Let's Encrypt,41,624559604,1,1,1,0,1,28952,200,Apache,3.64,0.37,0.58,0.0,0.0,2,2,0,0,False,18,False,False,Slovakia,0
salomon-obuv.sk,Gransy s.r.o.,3.0,3.0,Let's Encrypt,81,2783419102,1,0,0,0,0,58065,200,Apache,3.46,0.33,0.53,0.0,0.07,1,2,0,1,False,14,True,False,United States,1
kosicesever.sk,"iMprove GROUP, s.r.o.",4.0,3.0,Let's Encrypt,12,621391796,1,1,1,0,1,51013,200,openresty,2.99,0.36,0.57,0.0,0.0,1,2,0,0,False,13,False,False,Slovakia,0
ipanemabratislava.sk,NETIM,4.0,3.0,ZeroSSL,89,3304375058,1,0,0,0,0,41564,403,Apache/2,3.54,0.4,0.55,0.0,0.0,1,2,0,0,False,19,True,False,Singapore,1
b-w.sk,Zerg Data s.r.o.,4.0,3.0,Let's Encrypt,68,3114380706,1,1,1,0,0,61241,200,LiteSpeed,2.58,0.0,0.67,0.0,0.17,0,2,0,1,False,5,False,False,Slovakia,0
haixslovensko.sk,Gransy s.r.o.,3.0,3.0,Let's Encrypt,48,3301219064,1,0,0,0,0,48950,200,Apache,3.45,0.31,0.62,0.0,0.0,2,3,0,0,False,15,True,False,Sweden,1
stupava.sk,Positive s.r.o.,4.0,3.0,None,59,1482057227,1,1,1,1,1,39392,200,None,2.92,0.3,0.6,0.0,0.0,1,2,0,0,False,9,False,False,Czechia,0
baubuild.sk,Websupport s.r.o.,4.0,3.0,Let's Encrypt,89,621391804,1,1,1,0,0,51013,200,openresty,3.1,0.36,0.55,0.0,0.0,2,2,0,0,False,10,False,False,Slovakia,0
hoodrichbunda.sk,Key-Systems GmbH,4.0,2.0,ZeroSSL,87,2783444266,1,1,1,0,0,41564,403,Apache/2,3.62,0.31,0.62,0.0,0.0,2,3,0,0,False,15,True,False,India,1
realitybemi.sk,"Webglobe, a.s.",4.0,3.0,Let's Encrypt,77,3107704933,1,1,1,0,0,43541,200,Apache/2.4.41 (Ubuntu),3.52,0.43,0.5,0.0,0.0,2,2,0,0,False,13,False,False,Czechia,0
trap-star.sk,Gransy s.r.o.,3.0,3.0,Let's Encrypt,75,2665349668,1,0,0,0,0,63119,200,Apache,2.92,0.17,0.67,0.0,0.08,1,2,0,1,False,11,False,False,United States,1
v3v.sk,"INTERNET CZ, a.s.",4.0,3.0,Actalis S.p.A.,350,3112274492,1,0,1,0,0,24806,200,Apache,2.25,0.0,0.67,0.17,0.0,0,2,1,0,False,5,False,False,Czechia,0
icepeaksk.sk,Gransy s.r.o.,3.0,3.0,Google Trust Services,64,1746235393,7,0,0,0,0,13335,200,cloudflare,2.86,0.33,0.58,0.0,0.0,2,3,0,0,False,11,False,True,Canada,1
bajex.sk,Websupport s.r.o.,4.0,2.0,Let's Encrypt,69,621391795,1,1,1,0,0,51013,200,openresty,3.0,0.25,0.62,0.0,0.0,1,2,0,0,False,7,False,False,Slovakia,0
bastapajstun.sk,"Mediate, s.r.o.",4.0,3.0,DigiCert Inc,338,621390063,1,1,1,0,0,51013,200,None,3.14,0.27,0.67,0.0,0.0,1,3,0,0,False,14,False,False,Slovakia,0
altratopanky.sk,Gransy s.r.o.,4.0,2.0,Let's Encrypt,55,3304375210,1,0,0,0,0,41564,200,Apache,3.32,0.33,0.6,0.0,0.0,1,3,0,0,False,14,True,False,Singapore,1
ragwear.sk,Gransy s.r.o.,4.0,3.0,Let's Encrypt,55,3301182877,1,0,0,0,0,63119,200,Apache,2.92,0.3,0.6,0.0,0.0,2,2,0,0,False,9,False,False,Germany,1
bamida.sk,Websupport s.r.o.,4.0,1.0,Let's Encrypt,87,621391747,1,1,1,0,0,51013,200,openresty,2.95,0.33,0.56,0.0,0.0,1,2,0,0,False,8,False,False,Slovakia,0
veganstore.sk,"INTERNET CZ, a.s.",4.0,2.0,Let's Encrypt,83,2342687753,1,1,1,0,1,63949,200,Apache,3.39,0.31,0.62,0.0,0.0,1,3,0,0,False,12,True,False,Germany,0
fitfloponsale.sk,NETIM,4.0,3.0,Google Trust Services,38,1746231064,2,0,0,0,0,13335,403,cloudflare,3.5,0.31,0.62,0.0,0.0,1,3,0,0,False,15,True,False,Canada,1
beneva.sk,"ACTIVE 24, s.r.o.",4.0,2.0,Let's Encrypt,34,55122796,2,1,1,0,0,16509,200,openresty,2.95,0.33,0.56,0.0,0.0,1,2,0,0,False,8,False,False,Germany,0
merrelleshopsk.sk,Gransy s.r.o.,4.0,3.0,Let's Encrypt,34,3304430040,1,0,0,0,0,41564,200,Apache,3.18,0.24,0.71,0.0,0.0,1,3,0,0,False,16,True,True,Slovakia,1
ice-casino-slovensko.sk,Key-Systems GmbH,3.0,3.0,Google Trust Services,65,2890123990,2,0,0,0,0,13335,403,cloudflare,3.45,0.35,0.52,0.0,0.09,1,3,0,1,False,22,True,False,Canada,1
bbn.sk,"WEBY GROUP, s.r.o.",4.0,1.0,Let's Encrypt,83,1364941582,1,1,1,0,1,39790,200,Apache/2.4,2.25,0.0,0.83,0.0,0.0,0,3,0,0,False,5,False,False,Czechia,0
balmainhair.sk,Gransy s.r.o.,4.0,3.0,Let's Encrypt,69,1296984067,1,1,1,0,1,15685,200,nginx,3.32,0.36,0.57,0.0,0.0,2,2,0,0,False,13,False,False,Czechia,1
balsyn.sk,EuroNET Slovakia s.r.o.,4.0,2.0,ZeroSSL,81,3108035365,1,1,1,0,1,43541,200,nginx,2.95,0.22,0.67,0.0,0.0,1,2,0,0,False,8,False,False,Czechia,0
digitalne.sk,Websupport s.r.o.,4.0,3.0,Let's Encrypt,11,621391804,1,1,1,0,0,51013,200,openresty,3.42,0.33,0.58,0.0,0.0,1,2,0,0,False,11,False,False,Slovakia,0
domace-pivo.sk,Websupport s.r.o.,4.0,1.0,Sectigo Limited,253,621391804,1,1,1,0,0,51013,200,openresty,3.66,0.36,0.5,0.0,0.07,1,2,0,1,False,13,False,False,Slovakia,0
kosice-dh.sk,Websupport s.r.o.,4.0,3.0,Let's Encrypt,53,773614577,1,1,1,0,0,197019,200,Apache,3.25,0.25,0.58,0.0,0.08,1,2,0,1,False,11,False,False,Czechia,0
startitup.sk,"Webglobe, a.s.",4.0,2.0,Google Trust Services,39,1746537845,3,1,1,1,1,13335,200,cloudflare,3.02,0.25,0.67,0.0,0.0,1,2,0,0,False,11,False,False,Canada,0
brooks-slovensko.sk,Gransy s.r.o.,3.0,3.0,Google Trust Services,36,1746230603,2,0,0,0,0,13335,403,cloudflare,3.16,0.26,0.63,0.0,0.05,2,3,0,1,False,18,True,False,Canada,1
pumaslovensko.sk,"WebHouse, s.r.o.",3.0,3.0,Google Trust Services,33,1746231297,7,0,0,0,0,13335,403,cloudflare,3.45,0.31,0.62,0.0,0.0,1,3,0,0,False,15,True,False,Canada,1
bak.sk,Websupport s.r.o.,4.0,1.0,Let's Encrypt,83,621391813,1,1,1,0,0,51013,200,openresty,2.25,0.17,0.67,0.0,0.0,1,2,0,0,False,5,False,False,Slovakia,0
sme.sk,Websupport s.r.o.,4.0,1.0,Let's Encrypt,85,1746275814,3,1,1,0,1,13335,200,cloudflare,2.25,0.17,0.67,0.0,0.0,1,2,0,0,False,5,False,False,Canada,0
babincak.sk,"WebHouse, s.r.o.",4.0,2.0,None,386,1450111783,1,1,1,0,1,29405,200,Apache,2.91,0.27,0.64,0.0,0.0,1,2,0,0,False,10,False,False,Slovakia,0
mobiluj.sk,Gransy s.r.o.,2.0,2.0,Google Trust Services,46,1746214325,2,0,0,0,0,13335,200,cloudflare,3.32,0.3,0.6,0.0,0.0,1,2,0,0,False,9,False,False,Canada,1
lidaybasaryova.sk,"Platon Technologies, s.r.o.",4.0,3.0,Let's Encrypt,14,1442374150,1,1,1,0,0,5578,200,nginx,3.38,0.47,0.47,0.0,0.0,2,2,0,0,False,16,False,False,Slovakia,0
lacnaobuv.sk,Gransy s.r.o.,4.0,3.0,DigiCert Inc,76,1086210014,1,1,1,1,1,47846,403,None,3.42,0.33,0.58,0.0,0.0,2,2,0,0,False,11,True,False,Germany,1
baribal.sk,"Webglobe, a.s.",4.0,3.0,Let's Encrypt,73,1360994733,1,1,1,1,1,24971,200,Apache/2.4.63 (Ubuntu),2.92,0.3,0.6,0.0,0.0,1,2,0,0,False,9,False,False,Czechia,0
hotellomy.sk,Websupport s.r.o.,4.0,3.0,Let's Encrypt,82,621391797,1,1,1,0,1,51013,200,openresty,3.25,0.33,0.58,0.0,0.0,1,2,0,0,False,11,False,False,Slovakia,0
playbay.sk,NETIM,4.0,3.0,None,0,2892584395,1,1,1,0,0,63949,404,Apache,2.92,0.4,0.5,0.0,0.0,2,2,0,0,False,9,False,False,None,1
pikolinosbratislava.sk,NETIM,4.0,3.0,Google Trust Services,88,2890126163,2,0,0,0,0,13335,403,cloudflare,3.54,0.36,0.59,0.0,0.0,1,3,0,0,False,21,True,False,Canada,1
raybanslovensko.sk,Gransy s.r.o.,4.0,3.0,Let's Encrypt,56,2783380575,1,0,0,0,0,57858,200,Apache,3.46,0.33,0.61,0.0,0.0,2,3,0,0,False,17,True,False,Seychelles,1
stussyhoodie.sk,Gransy s.r.o.,4.0,3.0,Let's Encrypt,60,3301182871,1,0,0,0,0,63119,200,Apache,3.24,0.4,0.53,0.0,0.0,2,2,0,0,False,14,True,False,Germany,1
bepon.sk,BEPON Retail SK s. r. o.,4.0,3.0,Let's Encrypt,51,3111031650,1,1,1,0,1,56800,200,nginx,3.0,0.25,0.62,0.0,0.0,1,2,0,0,False,7,False,False,Slovakia,0
hotelgrandnz.sk,"WebHouse, s.r.o.",4.0,3.0,None,80,786818605,1,1,1,0,1,29405,0,None,3.77,0.2,0.73,0.0,0.0,1,4,0,0,False,14,False,False,Slovakia,0
salomonobuvvypredaj.sk,Gransy s.r.o.,4.0,3.0,"cPanel, LLC",42,3304537370,1,0,0,0,0,41564,200,Apache,3.97,0.36,0.59,0.0,0.0,1,2,0,0,False,21,True,False,None,1
pltnictvo-pieniny.sk,"ACTIVE 24, s.r.o.",4.0,1.0,Let's Encrypt,79,55049693,2,0,1,0,0,16509,200,openresty,3.65,0.3,0.6,0.0,0.05,2,4,0,1,False,19,False,False,Germany,0
cpppapsk.sk,Gransy s.r.o.,3.0,3.0,Google Trust Services,67,2890111071,2,0,0,0,0,13335,403,cloudflare,2.37,0.09,0.82,0.0,0.0,1,4,0,0,False,10,False,True,Canada,1
balsys.sk,"INTERNET CZ, a.s.",4.0,3.0,Let's Encrypt,41,621391434,1,0,1,0,0,51013,200,nginx,2.64,0.22,0.67,0.0,0.0,1,2,0,0,False,8,False,False,Slovakia,0
vetambraca.sk,"A.I.S., s.r.o.",4.0,3.0,Let's Encrypt,48,621391771,1,1,1,0,0,51013,200,openresty,3.33,0.31,0.62,0.0,0.0,1,3,0,0,False,12,False,False,Slovakia,0
sasanka.sk,"ELBIA, s. r. o.",4.0,3.0,None,0,1450109216,1,1,1,0,1,29405,200,RANDOM,2.17,0.3,0.6,0.0,0.0,1,2,0,0,False,9,False,False,Slovakia,0
psalon.sk,EXO TECHNOLOGIES spol. s r.o.,4.0,1.0,None,0,1559297392,1,1,1,0,0,29405,200,None,2.95,0.22,0.67,0.0,0.0,1,2,0,0,False,8,False,False,Slovakia,0
